region_name,county_name,parish_name,candidate_name,candidate_votes_percentage,candidate_votes_count,parish_voters_percentage,parish_voters_count,parish_blank_percentage,parish_blank_count,parish_null_percentage,parish_null_count
Açores,Horta,Praia do Norte,Marisa Matias,1.5,2,62.84,137,2.19,3,0.73,1
Açores,Horta,Praia do Norte,João Ferreira,0.75,1,62.84,137,2.19,3,0.73,1
Açores,Horta,Praia do Norte,Tiago Mayan Gonçalves,0.0,0,62.84,137,2.19,3,0.73,1
Açores,Horta,Ribeirinha,Marcelo Rebelo de Sousa,82.52,118,37.96,145,0.69,1,0.69,1
Açores,Horta,Ribeirinha,André Ventura,5.59,8,37.96,145,0.69,1,0.69,1
Açores,Horta,Ribeirinha,Marisa Matias,4.9,7,37.96,145,0.69,1,0.69,1
Açores,Horta,Ribeirinha,Ana Gomes,3.5,5,37.96,145,0.69,1,0.69,1
Açores,Horta,Ribeirinha,Tiago Mayan Gonçalves,1.4,2,37.96,145,0.69,1,0.69,1
Açores,Horta,Ribeirinha,Vitorino Silva,1.4,2,37.96,145,0.69,1,0.69,1
Açores,Horta,Ribeirinha,João Ferreira,0.7,1,37.96,145,0.69,1,0.69,1
Açores,Horta,Salão,Marcelo Rebelo de Sousa,78.01,110,41.03,144,2.08,3,0.0,0
Açores,Horta,Salão,André Ventura,9.22,13,41.03,144,2.08,3,0.0,0
Açores,Horta,Salão,Marisa Matias,7.8,11,41.03,144,2.08,3,0.0,0
Açores,Horta,Salão,Ana Gomes,2.84,4,41.03,144,2.08,3,0.0,0
Açores,Horta,Salão,Vitorino Silva,1.42,2,41.03,144,2.08,3,0.0,0
Açores,Horta,Salão,João Ferreira,0.71,1,41.03,144,2.08,3,0.0,0
Açores,Horta,Salão,Tiago Mayan Gonçalves,0.0,0,41.03,144,2.08,3,0.0,0
Açores,Lagoa,Água de Pau,Marcelo Rebelo de Sousa,72.03,577,29.43,816,0.61,5,1.23,10
Açores,Lagoa,Água de Pau,André Ventura,14.61,117,29.43,816,0.61,5,1.23,10
Açores,Lagoa,Água de Pau,Ana Gomes,5.99,48,29.43,816,0.61,5,1.23,10
Açores,Lagoa,Água de Pau,Marisa Matias,3.5,28,29.43,816,0.61,5,1.23,10
Açores,Lagoa,Água de Pau,João Ferreira,1.62,13,29.43,816,0.61,5,1.23,10
Açores,Lagoa,Água de Pau,Tiago Mayan Gonçalves,1.37,11,29.43,816,0.61,5,1.23,10
Açores,Lagoa,Água de Pau,Vitorino Silva,0.87,7,29.43,816,0.61,5,1.23,10
Açores,Lagoa,Cabouco,Marcelo Rebelo de Sousa,71.38,439,37.27,634,2.21,14,0.79,5
Açores,Lagoa,Cabouco,André Ventura,11.38,70,37.27,634,2.21,14,0.79,5
Açores,Lagoa,Cabouco,Ana Gomes,8.78,54,37.27,634,2.21,14,0.79,5
Açores,Lagoa,Cabouco,Marisa Matias,3.74,23,37.27,634,2.21,14,0.79,5
Açores,Lagoa,Cabouco,Tiago Mayan Gonçalves,1.79,11,37.27,634,2.21,14,0.79,5
Açores,Lagoa,Cabouco,Vitorino Silva,1.63,10,37.27,634,2.21,14,0.79,5
Açores,Lagoa,Cabouco,João Ferreira,1.3,8,37.27,634,2.21,14,0.79,5
Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),Marcelo Rebelo de Sousa,64.16,1167,38.47,1858,0.75,14,1.35,25
Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),Ana Gomes,13.3,242,38.47,1858,0.75,14,1.35,25
Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),André Ventura,11.65,212,38.47,1858,0.75,14,1.35,25
Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),Marisa Matias,4.23,77,38.47,1858,0.75,14,1.35,25
Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),Tiago Mayan Gonçalves,3.02,55,38.47,1858,0.75,14,1.35,25
Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),Vitorino Silva,1.87,34,38.47,1858,0.75,14,1.35,25
Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),João Ferreira,1.76,32,38.47,1858,0.75,14,1.35,25
Açores,Lagoa,Lagoa (Santa Cruz),Marcelo Rebelo de Sousa,71.17,706,31.3,1007,0.79,8,0.7,7
Açores,Lagoa,Lagoa (Santa Cruz),Ana Gomes,10.08,100,31.3,1007,0.79,8,0.7,7
Açores,Lagoa,Lagoa (Santa Cruz),André Ventura,9.78,97,31.3,1007,0.79,8,0.7,7
Açores,Lagoa,Lagoa (Santa Cruz),Marisa Matias,3.73,37,31.3,1007,0.79,8,0.7,7
Açores,Lagoa,Lagoa (Santa Cruz),Vitorino Silva,2.42,24,31.3,1007,0.79,8,0.7,7
Açores,Lagoa,Lagoa (Santa Cruz),Tiago Mayan Gonçalves,1.51,15,31.3,1007,0.79,8,0.7,7
Açores,Lagoa,Lagoa (Santa Cruz),João Ferreira,1.31,13,31.3,1007,0.79,8,0.7,7
Açores,Lagoa,Ribeira Chã,Marcelo Rebelo de Sousa,76.43,120,42.41,162,1.23,2,1.85,3
Açores,Lagoa,Ribeira Chã,André Ventura,14.01,22,42.41,162,1.23,2,1.85,3
Açores,Lagoa,Ribeira Chã,Ana Gomes,3.82,6,42.41,162,1.23,2,1.85,3
Açores,Lagoa,Ribeira Chã,Tiago Mayan Gonçalves,3.18,5,42.41,162,1.23,2,1.85,3
Açores,Lagoa,Ribeira Chã,Marisa Matias,1.27,2,42.41,162,1.23,2,1.85,3
Açores,Lagoa,Ribeira Chã,Vitorino Silva,0.64,1,42.41,162,1.23,2,1.85,3
Açores,Lagoa,Ribeira Chã,João Ferreira,0.64,1,42.41,162,1.23,2,1.85,3
Açores,Lajes das Flores,Fajã Grande,Marcelo Rebelo de Sousa,61.17,63,52.53,104,0.96,1,0.0,0
Açores,Lajes das Flores,Fajã Grande,Ana Gomes,14.56,15,52.53,104,0.96,1,0.0,0
Açores,Lajes das Flores,Fajã Grande,André Ventura,9.71,10,52.53,104,0.96,1,0.0,0
Açores,Lajes das Flores,Fajã Grande,Marisa Matias,5.83,6,52.53,104,0.96,1,0.0,0
Açores,Lajes das Flores,Fajã Grande,Vitorino Silva,4.85,5,52.53,104,0.96,1,0.0,0
Açores,Lajes das Flores,Fajã Grande,João Ferreira,2.91,3,52.53,104,0.96,1,0.0,0
Açores,Lajes das Flores,Fajã Grande,Tiago Mayan Gonçalves,0.97,1,52.53,104,0.96,1,0.0,0
Açores,Lajes das Flores,Fajãzinha,Marcelo Rebelo de Sousa,66.67,28,63.77,44,4.55,2,0.0,0
Açores,Lajes das Flores,Fajãzinha,Ana Gomes,16.67,7,63.77,44,4.55,2,0.0,0
Açores,Lajes das Flores,Fajãzinha,André Ventura,9.52,4,63.77,44,4.55,2,0.0,0
Açores,Lajes das Flores,Fajãzinha,Marisa Matias,2.38,1,63.77,44,4.55,2,0.0,0
Açores,Lajes das Flores,Fajãzinha,Tiago Mayan Gonçalves,2.38,1,63.77,44,4.55,2,0.0,0
Açores,Lajes das Flores,Fajãzinha,João Ferreira,2.38,1,63.77,44,4.55,2,0.0,0
Açores,Lajes das Flores,Fajãzinha,Vitorino Silva,0.0,0,63.77,44,4.55,2,0.0,0
Açores,Lajes das Flores,Fazenda,Marcelo Rebelo de Sousa,81.9,95,52.42,119,2.52,3,0.0,0
Açores,Lajes das Flores,Fazenda,André Ventura,6.9,8,52.42,119,2.52,3,0.0,0
Açores,Lajes das Flores,Fazenda,Ana Gomes,5.17,6,52.42,119,2.52,3,0.0,0
Açores,Lajes das Flores,Fazenda,Marisa Matias,4.31,5,52.42,119,2.52,3,0.0,0
Açores,Lajes das Flores,Fazenda,Tiago Mayan Gonçalves,1.72,2,52.42,119,2.52,3,0.0,0
Açores,Lajes das Flores,Fazenda,Vitorino Silva,0.0,0,52.42,119,2.52,3,0.0,0
Açores,Lajes das Flores,Fazenda,João Ferreira,0.0,0,52.42,119,2.52,3,0.0,0
Açores,Lajes das Flores,Lajedo,Marcelo Rebelo de Sousa,73.33,33,54.65,47,4.26,2,0.0,0
Açores,Lajes das Flores,Lajedo,João Ferreira,8.89,4,54.65,47,4.26,2,0.0,0
Açores,Lajes das Flores,Lajedo,Vitorino Silva,6.67,3,54.65,47,4.26,2,0.0,0
Açores,Lajes das Flores,Lajedo,Ana Gomes,6.67,3,54.65,47,4.26,2,0.0,0
Açores,Lajes das Flores,Lajedo,Marisa Matias,2.22,1,54.65,47,4.26,2,0.0,0
Açores,Lajes das Flores,Lajedo,Tiago Mayan Gonçalves,2.22,1,54.65,47,4.26,2,0.0,0
Açores,Lajes das Flores,Lajedo,André Ventura,0.0,0,54.65,47,4.26,2,0.0,0
Açores,Lajes das Flores,Lajes das Flores,Marcelo Rebelo de Sousa,65.88,139,42.89,217,1.38,3,1.38,3
Açores,Lajes das Flores,Lajes das Flores,Ana Gomes,9.48,20,42.89,217,1.38,3,1.38,3
Açores,Lajes das Flores,Lajes das Flores,Marisa Matias,7.11,15,42.89,217,1.38,3,1.38,3
Açores,Lajes das Flores,Lajes das Flores,André Ventura,6.16,13,42.89,217,1.38,3,1.38,3
Açores,Lajes das Flores,Lajes das Flores,Vitorino Silva,4.27,9,42.89,217,1.38,3,1.38,3
Açores,Lajes das Flores,Lajes das Flores,João Ferreira,4.27,9,42.89,217,1.38,3,1.38,3
Açores,Lajes das Flores,Lajes das Flores,Tiago Mayan Gonçalves,2.84,6,42.89,217,1.38,3,1.38,3
Açores,Lajes das Flores,Lomba,Marcelo Rebelo de Sousa,64.52,60,60.38,96,3.13,3,0.0,0
Açores,Lajes das Flores,Lomba,Ana Gomes,15.05,14,60.38,96,3.13,3,0.0,0
Açores,Lajes das Flores,Lomba,André Ventura,8.6,8,60.38,96,3.13,3,0.0,0
Açores,Lajes das Flores,Lomba,Marisa Matias,7.53,7,60.38,96,3.13,3,0.0,0
Açores,Lajes das Flores,Lomba,Vitorino Silva,2.15,2,60.38,96,3.13,3,0.0,0
Açores,Lajes das Flores,Lomba,Tiago Mayan Gonçalves,1.08,1,60.38,96,3.13,3,0.0,0
Açores,Lajes das Flores,Lomba,João Ferreira,1.08,1,60.38,96,3.13,3,0.0,0
Açores,Lajes das Flores,Mosteiro,Marcelo Rebelo de Sousa,71.43,10,55.56,15,6.67,1,0.0,0
Açores,Lajes das Flores,Mosteiro,Marisa Matias,14.29,2,55.56,15,6.67,1,0.0,0
Açores,Lajes das Flores,Mosteiro,Tiago Mayan Gonçalves,7.14,1,55.56,15,6.67,1,0.0,0
Açores,Lajes das Flores,Mosteiro,Vitorino Silva,7.14,1,55.56,15,6.67,1,0.0,0
Açores,Lajes das Flores,Mosteiro,André Ventura,0.0,0,55.56,15,6.67,1,0.0,0
Açores,Lajes das Flores,Mosteiro,João Ferreira,0.0,0,55.56,15,6.67,1,0.0,0
Açores,Lajes das Flores,Mosteiro,Ana Gomes,0.0,0,55.56,15,6.67,1,0.0,0
Açores,Lajes do Pico,Calheta de Nesquim,Marcelo Rebelo de Sousa,80.56,87,33.33,112,3.57,4,0.0,0
Açores,Lajes do Pico,Calheta de Nesquim,Ana Gomes,7.41,8,33.33,112,3.57,4,0.0,0
Açores,Lajes do Pico,Calheta de Nesquim,Vitorino Silva,6.48,7,33.33,112,3.57,4,0.0,0
Açores,Lajes do Pico,Calheta de Nesquim,André Ventura,2.78,3,33.33,112,3.57,4,0.0,0
Açores,Lajes do Pico,Calheta de Nesquim,Tiago Mayan Gonçalves,1.85,2,33.33,112,3.57,4,0.0,0
Açores,Lajes do Pico,Calheta de Nesquim,Marisa Matias,0.93,1,33.33,112,3.57,4,0.0,0
Açores,Lajes do Pico,Calheta de Nesquim,João Ferreira,0.0,0,33.33,112,3.57,4,0.0,0
Açores,Lajes do Pico,Lajes do Pico,Marcelo Rebelo de Sousa,67.66,454,41.96,689,1.74,12,0.87,6
Açores,Lajes do Pico,Lajes do Pico,Ana Gomes,14.16,95,41.96,689,1.74,12,0.87,6
Açores,Lajes do Pico,Lajes do Pico,André Ventura,6.41,43,41.96,689,1.74,12,0.87,6
Açores,Lajes do Pico,Lajes do Pico,Marisa Matias,4.32,29,41.96,689,1.74,12,0.87,6
Açores,Lajes do Pico,Lajes do Pico,João Ferreira,4.32,29,41.96,689,1.74,12,0.87,6
Açores,Lajes do Pico,Lajes do Pico,Vitorino Silva,2.38,16,41.96,689,1.74,12,0.87,6
Açores,Lajes do Pico,Lajes do Pico,Tiago Mayan Gonçalves,0.75,5,41.96,689,1.74,12,0.87,6
Açores,Lajes do Pico,Piedade,Marcelo Rebelo de Sousa,84.88,247,37.41,297,1.01,3,1.01,3
Açores,Lajes do Pico,Piedade,Ana Gomes,4.81,14,37.41,297,1.01,3,1.01,3
Açores,Lajes do Pico,Piedade,André Ventura,4.12,12,37.41,297,1.01,3,1.01,3
Açores,Lajes do Pico,Piedade,Marisa Matias,3.78,11,37.41,297,1.01,3,1.01,3
Açores,Lajes do Pico,Piedade,João Ferreira,1.37,4,37.41,297,1.01,3,1.01,3
Açores,Lajes do Pico,Piedade,Vitorino Silva,0.69,2,37.41,297,1.01,3,1.01,3
Açores,Lajes do Pico,Piedade,Tiago Mayan Gonçalves,0.34,1,37.41,297,1.01,3,1.01,3
Açores,Lajes do Pico,Ribeiras,Marcelo Rebelo de Sousa,78.01,266,41.74,346,0.58,2,0.87,3
Açores,Lajes do Pico,Ribeiras,Ana Gomes,7.33,25,41.74,346,0.58,2,0.87,3
Açores,Lajes do Pico,Ribeiras,André Ventura,7.04,24,41.74,346,0.58,2,0.87,3
Açores,Lajes do Pico,Ribeiras,João Ferreira,2.64,9,41.74,346,0.58,2,0.87,3
Açores,Lajes do Pico,Ribeiras,Vitorino Silva,2.35,8,41.74,346,0.58,2,0.87,3
Açores,Lajes do Pico,Ribeiras,Marisa Matias,2.05,7,41.74,346,0.58,2,0.87,3
Açores,Lajes do Pico,Ribeiras,Tiago Mayan Gonçalves,0.59,2,41.74,346,0.58,2,0.87,3
Açores,Lajes do Pico,Ribeirinha,Marcelo Rebelo de Sousa,87.77,165,50.13,190,0.53,1,0.53,1
Açores,Lajes do Pico,Ribeirinha,Ana Gomes,6.38,12,50.13,190,0.53,1,0.53,1
Açores,Lajes do Pico,Ribeirinha,André Ventura,3.19,6,50.13,190,0.53,1,0.53,1
Açores,Lajes do Pico,Ribeirinha,Marisa Matias,1.6,3,50.13,190,0.53,1,0.53,1
Açores,Lajes do Pico,Ribeirinha,Tiago Mayan Gonçalves,0.53,1,50.13,190,0.53,1,0.53,1
Açores,Lajes do Pico,Ribeirinha,Vitorino Silva,0.53,1,50.13,190,0.53,1,0.53,1
Açores,Lajes do Pico,Ribeirinha,João Ferreira,0.0,0,50.13,190,0.53,1,0.53,1
Açores,Lajes do Pico,São João,Marcelo Rebelo de Sousa,75.76,150,45.66,205,2.44,5,0.98,2
Açores,Lajes do Pico,São João,Ana Gomes,8.59,17,45.66,205,2.44,5,0.98,2
Açores,Lajes do Pico,São João,André Ventura,7.07,14,45.66,205,2.44,5,0.98,2
Açores,Lajes do Pico,São João,Marisa Matias,3.03,6,45.66,205,2.44,5,0.98,2
Açores,Lajes do Pico,São João,João Ferreira,3.03,6,45.66,205,2.44,5,0.98,2
Açores,Lajes do Pico,São João,Vitorino Silva,2.53,5,45.66,205,2.44,5,0.98,2
Açores,Lajes do Pico,São João,Tiago Mayan Gonçalves,0.0,0,45.66,205,2.44,5,0.98,2
Açores,Madalena,Bandeiras,Marcelo Rebelo de Sousa,77.04,151,31.35,200,1.5,3,0.5,1
Açores,Madalena,Bandeiras,André Ventura,8.67,17,31.35,200,1.5,3,0.5,1
Açores,Madalena,Bandeiras,Ana Gomes,7.14,14,31.35,200,1.5,3,0.5,1
Açores,Madalena,Bandeiras,Vitorino Silva,4.08,8,31.35,200,1.5,3,0.5,1
Açores,Madalena,Bandeiras,Marisa Matias,1.53,3,31.35,200,1.5,3,0.5,1
Açores,Madalena,Bandeiras,Tiago Mayan Gonçalves,1.02,2,31.35,200,1.5,3,0.5,1
Açores,Madalena,Bandeiras,João Ferreira,0.51,1,31.35,200,1.5,3,0.5,1
Açores,Madalena,Candelária,Marcelo Rebelo de Sousa,66.77,207,40.69,319,2.19,7,0.63,2
Açores,Madalena,Candelária,Ana Gomes,13.55,42,40.69,319,2.19,7,0.63,2
Açores,Madalena,Candelária,André Ventura,8.06,25,40.69,319,2.19,7,0.63,2
Açores,Madalena,Candelária,Marisa Matias,6.13,19,40.69,319,2.19,7,0.63,2
Açores,Madalena,Candelária,João Ferreira,3.23,10,40.69,319,2.19,7,0.63,2
Açores,Madalena,Candelária,Vitorino Silva,1.29,4,40.69,319,2.19,7,0.63,2
Açores,Madalena,Candelária,Tiago Mayan Gonçalves,0.97,3,40.69,319,2.19,7,0.63,2
Açores,Madalena,Criação Velha,Marcelo Rebelo de Sousa,75.0,201,36.42,287,6.27,18,0.35,1
Açores,Madalena,Criação Velha,André Ventura,7.84,21,36.42,287,6.27,18,0.35,1
Açores,Madalena,Criação Velha,Ana Gomes,7.46,20,36.42,287,6.27,18,0.35,1
Açores,Madalena,Criação Velha,Marisa Matias,4.48,12,36.42,287,6.27,18,0.35,1
Açores,Madalena,Criação Velha,Vitorino Silva,2.61,7,36.42,287,6.27,18,0.35,1
Açores,Madalena,Criação Velha,Tiago Mayan Gonçalves,2.24,6,36.42,287,6.27,18,0.35,1
Açores,Madalena,Criação Velha,João Ferreira,0.37,1,36.42,287,6.27,18,0.35,1
Açores,Madalena,Madalena,Marcelo Rebelo de Sousa,71.77,661,36.79,952,2.42,23,0.84,8
Açores,Madalena,Madalena,Ana Gomes,12.27,113,36.79,952,2.42,23,0.84,8
Açores,Madalena,Madalena,André Ventura,7.06,65,36.79,952,2.42,23,0.84,8
Açores,Madalena,Madalena,Marisa Matias,3.69,34,36.79,952,2.42,23,0.84,8
Açores,Madalena,Madalena,João Ferreira,2.61,24,36.79,952,2.42,23,0.84,8
Açores,Madalena,Madalena,Vitorino Silva,1.52,14,36.79,952,2.42,23,0.84,8
Açores,Madalena,Madalena,Tiago Mayan Gonçalves,1.09,10,36.79,952,2.42,23,0.84,8
Açores,Madalena,São Caetano,Marcelo Rebelo de Sousa,77.84,151,39.84,198,2.02,4,0.0,0
Açores,Madalena,São Caetano,Ana Gomes,9.79,19,39.84,198,2.02,4,0.0,0
Açores,Madalena,São Caetano,Marisa Matias,4.12,8,39.84,198,2.02,4,0.0,0
Açores,Madalena,São Caetano,André Ventura,3.09,6,39.84,198,2.02,4,0.0,0
Açores,Madalena,São Caetano,Vitorino Silva,3.09,6,39.84,198,2.02,4,0.0,0
Açores,Madalena,São Caetano,João Ferreira,2.06,4,39.84,198,2.02,4,0.0,0
Açores,Madalena,São Caetano,Tiago Mayan Gonçalves,0.0,0,39.84,198,2.02,4,0.0,0
Açores,Madalena,São Mateus,Marcelo Rebelo de Sousa,71.48,198,42.28,282,1.42,4,0.35,1
Açores,Madalena,São Mateus,Ana Gomes,16.61,46,42.28,282,1.42,4,0.35,1
Açores,Madalena,São Mateus,André Ventura,4.33,12,42.28,282,1.42,4,0.35,1
Açores,Madalena,São Mateus,Vitorino Silva,3.25,9,42.28,282,1.42,4,0.35,1
Açores,Madalena,São Mateus,Marisa Matias,1.81,5,42.28,282,1.42,4,0.35,1
Açores,Madalena,São Mateus,Tiago Mayan Gonçalves,1.44,4,42.28,282,1.42,4,0.35,1
Açores,Madalena,São Mateus,João Ferreira,1.08,3,42.28,282,1.42,4,0.35,1
Açores,Nordeste,Achada,Marcelo Rebelo de Sousa,81.48,154,42.83,197,3.05,6,1.02,2
Açores,Nordeste,Achada,André Ventura,7.41,14,42.83,197,3.05,6,1.02,2
Açores,Nordeste,Achada,Ana Gomes,6.88,13,42.83,197,3.05,6,1.02,2
Açores,Nordeste,Achada,Marisa Matias,2.65,5,42.83,197,3.05,6,1.02,2
Açores,Nordeste,Achada,João Ferreira,1.59,3,42.83,197,3.05,6,1.02,2
Açores,Nordeste,Achada,Tiago Mayan Gonçalves,0.0,0,42.83,197,3.05,6,1.02,2
Açores,Nordeste,Achada,Vitorino Silva,0.0,0,42.83,197,3.05,6,1.02,2
Açores,Nordeste,Achadinha,Marcelo Rebelo de Sousa,76.12,153,42.01,205,1.46,3,0.49,1
Açores,Nordeste,Achadinha,André Ventura,11.94,24,42.01,205,1.46,3,0.49,1
Açores,Nordeste,Achadinha,Ana Gomes,5.47,11,42.01,205,1.46,3,0.49,1
Açores,Nordeste,Achadinha,Vitorino Silva,1.99,4,42.01,205,1.46,3,0.49,1
Açores,Nordeste,Achadinha,Marisa Matias,1.49,3,42.01,205,1.46,3,0.49,1
Açores,Nordeste,Achadinha,Tiago Mayan Gonçalves,1.49,3,42.01,205,1.46,3,0.49,1
Açores,Nordeste,Achadinha,João Ferreira,1.49,3,42.01,205,1.46,3,0.49,1
Açores,Nordeste,Algarvia,Marcelo Rebelo de Sousa,85.71,90,43.82,110,2.73,3,1.82,2
Açores,Nordeste,Algarvia,André Ventura,4.76,5,43.82,110,2.73,3,1.82,2
Açores,Nordeste,Algarvia,João Ferreira,3.81,4,43.82,110,2.73,3,1.82,2
Açores,Nordeste,Algarvia,Marisa Matias,1.9,2,43.82,110,2.73,3,1.82,2
Açores,Nordeste,Algarvia,Ana Gomes,1.9,2,43.82,110,2.73,3,1.82,2
Açores,Nordeste,Algarvia,Tiago Mayan Gonçalves,0.95,1,43.82,110,2.73,3,1.82,2
Açores,Nordeste,Algarvia,Vitorino Silva,0.95,1,43.82,110,2.73,3,1.82,2
Açores,Nordeste,Lomba da Fazenda,Marcelo Rebelo de Sousa,78.99,267,40.05,350,1.14,4,2.29,8
Açores,Nordeste,Lomba da Fazenda,Ana Gomes,10.65,36,40.05,350,1.14,4,2.29,8
Açores,Nordeste,Lomba da Fazenda,André Ventura,4.44,15,40.05,350,1.14,4,2.29,8
Açores,Nordeste,Lomba da Fazenda,Marisa Matias,2.96,10,40.05,350,1.14,4,2.29,8
Açores,Nordeste,Lomba da Fazenda,Tiago Mayan Gonçalves,1.18,4,40.05,350,1.14,4,2.29,8
Açores,Nordeste,Lomba da Fazenda,João Ferreira,1.18,4,40.05,350,1.14,4,2.29,8
Açores,Nordeste,Lomba da Fazenda,Vitorino Silva,0.59,2,40.05,350,1.14,4,2.29,8
Açores,Nordeste,Nordeste,Marcelo Rebelo de Sousa,76.94,397,44.17,527,0.95,5,1.14,6
Açores,Nordeste,Nordeste,André Ventura,8.33,43,44.17,527,0.95,5,1.14,6
Açores,Nordeste,Nordeste,Ana Gomes,7.75,40,44.17,527,0.95,5,1.14,6
Açores,Nordeste,Nordeste,Marisa Matias,3.68,19,44.17,527,0.95,5,1.14,6
Açores,Nordeste,Nordeste,Vitorino Silva,1.74,9,44.17,527,0.95,5,1.14,6
Açores,Nordeste,Nordeste,Tiago Mayan Gonçalves,0.78,4,44.17,527,0.95,5,1.14,6
Açores,Nordeste,Nordeste,João Ferreira,0.78,4,44.17,527,0.95,5,1.14,6
Açores,Nordeste,Salga,Marcelo Rebelo de Sousa,78.22,158,41.06,209,1.91,4,1.44,3
Açores,Nordeste,Salga,Ana Gomes,7.43,15,41.06,209,1.91,4,1.44,3
Açores,Nordeste,Salga,André Ventura,6.93,14,41.06,209,1.91,4,1.44,3
Açores,Nordeste,Salga,Marisa Matias,3.96,8,41.06,209,1.91,4,1.44,3
Açores,Nordeste,Salga,Tiago Mayan Gonçalves,1.49,3,41.06,209,1.91,4,1.44,3
Açores,Nordeste,Salga,Vitorino Silva,0.99,2,41.06,209,1.91,4,1.44,3
Açores,Nordeste,Salga,João Ferreira,0.99,2,41.06,209,1.91,4,1.44,3
Açores,Nordeste,Santana,Marcelo Rebelo de Sousa,74.47,140,48.49,193,0.52,1,2.07,4
Açores,Nordeste,Santana,André Ventura,9.04,17,48.49,193,0.52,1,2.07,4
Açores,Nordeste,Santana,Ana Gomes,8.51,16,48.49,193,0.52,1,2.07,4
Açores,Nordeste,Santana,Marisa Matias,3.72,7,48.49,193,0.52,1,2.07,4
Açores,Nordeste,Santana,Tiago Mayan Gonçalves,2.13,4,48.49,193,0.52,1,2.07,4
Açores,Nordeste,Santana,Vitorino Silva,1.6,3,48.49,193,0.52,1,2.07,4
Açores,Nordeste,Santana,João Ferreira,0.53,1,48.49,193,0.52,1,2.07,4
Açores,Nordeste,Santo António de Nordestinho,Marcelo Rebelo de Sousa,80.15,109,46.6,137,0.73,1,0.0,0
Açores,Nordeste,Santo António de Nordestinho,André Ventura,6.62,9,46.6,137,0.73,1,0.0,0
Açores,Nordeste,Santo António de Nordestinho,Ana Gomes,5.15,7,46.6,137,0.73,1,0.0,0
Açores,Nordeste,Santo António de Nordestinho,Marisa Matias,2.21,3,46.6,137,0.73,1,0.0,0
Açores,Nordeste,Santo António de Nordestinho,Tiago Mayan Gonçalves,2.21,3,46.6,137,0.73,1,0.0,0
Açores,Nordeste,Santo António de Nordestinho,João Ferreira,2.21,3,46.6,137,0.73,1,0.0,0
Açores,Nordeste,Santo António de Nordestinho,Vitorino Silva,1.47,2,46.6,137,0.73,1,0.0,0
Açores,Nordeste,São Pedro de Nordestinho,Marcelo Rebelo de Sousa,71.93,82,40.56,116,0.86,1,0.86,1
Açores,Nordeste,São Pedro de Nordestinho,Marisa Matias,12.28,14,40.56,116,0.86,1,0.86,1
Açores,Nordeste,São Pedro de Nordestinho,Ana Gomes,11.4,13,40.56,116,0.86,1,0.86,1
Açores,Nordeste,São Pedro de Nordestinho,Tiago Mayan Gonçalves,3.51,4,40.56,116,0.86,1,0.86,1
Açores,Nordeste,São Pedro de Nordestinho,André Ventura,0.88,1,40.56,116,0.86,1,0.86,1
Açores,Nordeste,São Pedro de Nordestinho,Vitorino Silva,0.0,0,40.56,116,0.86,1,0.86,1
Açores,Nordeste,São Pedro de Nordestinho,João Ferreira,0.0,0,40.56,116,0.86,1,0.86,1
Açores,Ponta Delgada,Ajuda da Bretanha,Marcelo Rebelo de Sousa,71.97,113,24.48,165,2.42,4,2.42,4
Açores,Ponta Delgada,Ajuda da Bretanha,André Ventura,10.19,16,24.48,165,2.42,4,2.42,4
Açores,Ponta Delgada,Ajuda da Bretanha,Ana Gomes,10.19,16,24.48,165,2.42,4,2.42,4
Açores,Ponta Delgada,Ajuda da Bretanha,Vitorino Silva,2.55,4,24.48,165,2.42,4,2.42,4
Açores,Ponta Delgada,Ajuda da Bretanha,Marisa Matias,1.91,3,24.48,165,2.42,4,2.42,4
Açores,Ponta Delgada,Ajuda da Bretanha,João Ferreira,1.91,3,24.48,165,2.42,4,2.42,4
Açores,Ponta Delgada,Ajuda da Bretanha,Tiago Mayan Gonçalves,1.27,2,24.48,165,2.42,4,2.42,4
Açores,Ponta Delgada,Arrifes,Marcelo Rebelo de Sousa,67.09,1213,27.57,1842,1.09,20,0.76,14
Açores,Ponta Delgada,Arrifes,André Ventura,11.39,206,27.57,1842,1.09,20,0.76,14
Açores,Ponta Delgada,Arrifes,Ana Gomes,10.12,183,27.57,1842,1.09,20,0.76,14
Açores,Ponta Delgada,Arrifes,Marisa Matias,5.86,106,27.57,1842,1.09,20,0.76,14
Açores,Ponta Delgada,Arrifes,Tiago Mayan Gonçalves,2.21,40,27.57,1842,1.09,20,0.76,14
Açores,Ponta Delgada,Arrifes,Vitorino Silva,1.71,31,27.57,1842,1.09,20,0.76,14
Açores,Ponta Delgada,Arrifes,João Ferreira,1.6,29,27.57,1842,1.09,20,0.76,14
Açores,Ponta Delgada,Candelária,Marcelo Rebelo de Sousa,71.64,197,29.21,286,2.8,8,1.05,3
Açores,Ponta Delgada,Candelária,André Ventura,13.82,38,29.21,286,2.8,8,1.05,3
Açores,Ponta Delgada,Candelária,Marisa Matias,5.09,14,29.21,286,2.8,8,1.05,3
